# SCAN_PARAMETERS
# scan_start: 2025-08-08T23:52:07.557284
# download_threshold: 10000, max_file_size_gb: 5.0, rate_limit_delay: 1.5, max_workers: 4
# target_extensions: .bin,.caffemodel,.coreml,.dlc,.ggjt,.ggmf,.ggml,.gguf,.h5,.keras,.llamafile,.mar,.mlmodel,.onnx,.pb,.pkl,.pt,.pt2,.pth,.ptl,.safetensors,.tflite
# output_format: error log
# END_PARAMETERS
repo_id,filename,error_type,reason,timestamp
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00007-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:43.171099
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00008-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:44.807816
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00009-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:46.458382
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00010-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:48.085917
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00011-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:49.712900
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00012-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:51.351147
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00013-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:52.988136
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00014-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:54.706422
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00015-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:56.339280
unsloth/Llama-3.3-70B-Instruct-GGUF,BF16/Llama-3.3-70B-Instruct-BF16-00001-of-00003.gguf,file_too_large,File size 46.5GB exceeds limit,2025-08-09T02:20:56.381167
unsloth/Llama-3.3-70B-Instruct-GGUF,BF16/Llama-3.3-70B-Instruct-BF16-00002-of-00003.gguf,file_too_large,File size 46.4GB exceeds limit,2025-08-09T02:20:57.927605
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00016-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:20:58.272347
UnfilteredAI/NSFW-gen-v2,model.safetensors,file_too_large,File size 6.5GB exceeds limit,2025-08-09T02:20:58.616645
unsloth/Llama-3.3-70B-Instruct-GGUF,BF16/Llama-3.3-70B-Instruct-BF16-00003-of-00003.gguf,file_too_large,File size 38.6GB exceeds limit,2025-08-09T02:20:59.463712
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00017-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:21:00.113878
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-F16/Llama-3.3-70B-Instruct-F16-00001-of-00004.gguf,file_too_large,File size 37.0GB exceeds limit,2025-08-09T02:21:01.004338
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00018-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:21:01.957620
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-F16/Llama-3.3-70B-Instruct-F16-00002-of-00004.gguf,file_too_large,File size 37.1GB exceeds limit,2025-08-09T02:21:02.547846
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00019-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:21:03.765040
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-F16/Llama-3.3-70B-Instruct-F16-00003-of-00004.gguf,file_too_large,File size 37.2GB exceeds limit,2025-08-09T02:21:04.088589
UnfilteredAI/NSFW-gen-v2,unet/diffusion_pytorch_model.safetensors,file_too_large,File size 9.6GB exceeds limit,2025-08-09T02:21:04.769620
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00020-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:21:05.591605
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-F16/Llama-3.3-70B-Instruct-F16-00004-of-00004.gguf,file_too_large,File size 20.1GB exceeds limit,2025-08-09T02:21:05.621073
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-IQ4_NL.gguf,file_too_large,File size 37.3GB exceeds limit,2025-08-09T02:21:07.230822
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00021-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:21:07.415345
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-IQ4_XS.gguf,file_too_large,File size 35.3GB exceeds limit,2025-08-09T02:21:08.815916
meta-llama/Llama-3.1-405B-Instruct,original/mp8/consolidated.07/consolidated-00022-of-00022.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T02:21:09.194138
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q2_K.gguf,file_too_large,File size 24.6GB exceeds limit,2025-08-09T02:21:10.359153
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q2_K_L.gguf,file_too_large,File size 24.8GB exceeds limit,2025-08-09T02:21:13.636470
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q3_K_M.gguf,file_too_large,File size 31.9GB exceeds limit,2025-08-09T02:21:15.199832
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q3_K_S.gguf,file_too_large,File size 28.8GB exceeds limit,2025-08-09T02:21:16.764287
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ1_M.gguf,file_too_large,File size 6.6GB exceeds limit,2025-08-09T02:21:17.624115
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q4_0.gguf,file_too_large,File size 37.4GB exceeds limit,2025-08-09T02:21:18.331212
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ1_S.gguf,file_too_large,File size 6.0GB exceeds limit,2025-08-09T02:21:19.189492
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q4_1.gguf,file_too_large,File size 41.3GB exceeds limit,2025-08-09T02:21:19.894210
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ2_M.gguf,file_too_large,File size 9.5GB exceeds limit,2025-08-09T02:21:20.755898
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q4_K_M.gguf,file_too_large,File size 39.6GB exceeds limit,2025-08-09T02:21:21.454866
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ2_S.gguf,file_too_large,File size 8.6GB exceeds limit,2025-08-09T02:21:22.323544
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q4_K_S.gguf,file_too_large,File size 37.6GB exceeds limit,2025-08-09T02:21:23.024373
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ2_XS.gguf,file_too_large,File size 8.5GB exceeds limit,2025-08-09T02:21:23.870975
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q5_K_M.gguf,file_too_large,File size 46.5GB exceeds limit,2025-08-09T02:21:24.587066
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ2_XXS.gguf,file_too_large,File size 7.6GB exceeds limit,2025-08-09T02:21:25.434730
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q5_K_S.gguf,file_too_large,File size 45.3GB exceeds limit,2025-08-09T02:21:26.125319
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ3_M.gguf,file_too_large,File size 12.6GB exceeds limit,2025-08-09T02:21:26.997376
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q6_K/Llama-3.3-70B-Instruct-Q6_K-00001-of-00002.gguf,file_too_large,File size 27.9GB exceeds limit,2025-08-09T02:21:27.686214
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ3_S.gguf,file_too_large,File size 12.4GB exceeds limit,2025-08-09T02:21:28.559994
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q6_K/Llama-3.3-70B-Instruct-Q6_K-00002-of-00002.gguf,file_too_large,File size 26.0GB exceeds limit,2025-08-09T02:21:29.249019
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ3_XS.gguf,file_too_large,File size 11.7GB exceeds limit,2025-08-09T02:21:30.662224
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q8_0/Llama-3.3-70B-Instruct-Q8_0-00001-of-00002.gguf,file_too_large,File size 37.1GB exceeds limit,2025-08-09T02:21:30.809565
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ3_XXS.gguf,file_too_large,File size 11.0GB exceeds limit,2025-08-09T02:21:32.219902
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-Q8_0/Llama-3.3-70B-Instruct-Q8_0-00002-of-00002.gguf,file_too_large,File size 32.8GB exceeds limit,2025-08-09T02:21:32.351933
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-IQ4_XS.gguf,file_too_large,File size 15.2GB exceeds limit,2025-08-09T02:21:33.753488
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-IQ1_M.gguf,file_too_large,File size 16.0GB exceeds limit,2025-08-09T02:21:33.912283
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q2_K.gguf,file_too_large,File size 10.5GB exceeds limit,2025-08-09T02:21:35.316002
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-IQ1_S.gguf,file_too_large,File size 14.8GB exceeds limit,2025-08-09T02:21:35.470718
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q2_K_S.gguf,file_too_large,File size 9.8GB exceeds limit,2025-08-09T02:21:36.865666
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-IQ2_M.gguf,file_too_large,File size 22.6GB exceeds limit,2025-08-09T02:21:37.049994
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q3_K_L.gguf,file_too_large,File size 14.8GB exceeds limit,2025-08-09T02:21:38.433232
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-IQ2_XXS.gguf,file_too_large,File size 18.1GB exceeds limit,2025-08-09T02:21:38.705083
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q3_K_M.gguf,file_too_large,File size 13.7GB exceeds limit,2025-08-09T02:21:39.968830
unsloth/Qwen3-14B-GGUF,Qwen3-14B-BF16.gguf,file_too_large,File size 27.5GB exceeds limit,2025-08-09T02:21:40.177644
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-IQ3_XXS.gguf,file_too_large,File size 25.8GB exceeds limit,2025-08-09T02:21:40.250382
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q3_K_S.gguf,file_too_large,File size 12.4GB exceeds limit,2025-08-09T02:21:41.550823
unsloth/Qwen3-14B-GGUF,Qwen3-14B-IQ4_NL.gguf,file_too_large,File size 8.0GB exceeds limit,2025-08-09T02:21:41.719271
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-Q2_K_XL.gguf,file_too_large,File size 25.1GB exceeds limit,2025-08-09T02:21:41.796289
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q4_0.gguf,file_too_large,File size 16.2GB exceeds limit,2025-08-09T02:21:43.091451
unsloth/Qwen3-14B-GGUF,Qwen3-14B-IQ4_XS.gguf,file_too_large,File size 7.6GB exceeds limit,2025-08-09T02:21:43.249760
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-Q3_K_XL.gguf,file_too_large,File size 32.4GB exceeds limit,2025-08-09T02:21:43.334834
SanctumAI/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama-3.1-8b-instruct.Q5_0.gguf,file_too_large,File size 5.2GB exceeds limit,2025-08-09T02:21:45.546327
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q4_1.gguf,file_too_large,File size 17.9GB exceeds limit,2025-08-09T02:21:46.394113
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q2_K.gguf,file_too_large,File size 5.4GB exceeds limit,2025-08-09T02:21:46.549790
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-Q4_K_XL.gguf,file_too_large,File size 39.7GB exceeds limit,2025-08-09T02:21:46.633442
SanctumAI/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama-3.1-8b-instruct.Q5_1.gguf,file_too_large,File size 5.7GB exceeds limit,2025-08-09T02:21:47.081389
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q4_K_M.gguf,file_too_large,File size 17.3GB exceeds limit,2025-08-09T02:21:47.932963
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q2_K_L.gguf,file_too_large,File size 5.5GB exceeds limit,2025-08-09T02:21:48.085118
unsloth/Llama-3.3-70B-Instruct-GGUF,Llama-3.3-70B-Instruct-UD-Q5_K_XL.gguf,file_too_large,File size 46.4GB exceeds limit,2025-08-09T02:21:48.169792
SanctumAI/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama-3.1-8b-instruct.Q5_K.gguf,file_too_large,File size 5.3GB exceeds limit,2025-08-09T02:21:48.613221
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q4_K_S.gguf,file_too_large,File size 16.3GB exceeds limit,2025-08-09T02:21:49.476092
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q3_K_M.gguf,file_too_large,File size 6.8GB exceeds limit,2025-08-09T02:21:49.633861
unsloth/Llama-3.3-70B-Instruct-GGUF,Q6_K/Llama-3.3-70B-Instruct-Q6_K-00001-of-00002.gguf,file_too_large,File size 46.5GB exceeds limit,2025-08-09T02:21:49.712390
SanctumAI/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama-3.1-8b-instruct.Q5_K_M.gguf,file_too_large,File size 5.3GB exceeds limit,2025-08-09T02:21:50.146460
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q5_K_M.gguf,file_too_large,File size 20.2GB exceeds limit,2025-08-09T02:21:51.010239
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q3_K_S.gguf,file_too_large,File size 6.2GB exceeds limit,2025-08-09T02:21:51.172711
unsloth/Llama-3.3-70B-Instruct-GGUF,Q6_K/Llama-3.3-70B-Instruct-Q6_K-00002-of-00002.gguf,file_too_large,File size 7.4GB exceeds limit,2025-08-09T02:21:51.252009
SanctumAI/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama-3.1-8b-instruct.Q5_K_S.gguf,file_too_large,File size 5.2GB exceeds limit,2025-08-09T02:21:51.689267
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q5_K_S.gguf,file_too_large,File size 19.6GB exceeds limit,2025-08-09T02:21:52.554014
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q4_0.gguf,file_too_large,File size 8.0GB exceeds limit,2025-08-09T02:21:52.712800
unsloth/Llama-3.3-70B-Instruct-GGUF,UD-Q6_K_XL/Llama-3.3-70B-Instruct-UD-Q6_K_XL-00001-of-00002.gguf,file_too_large,File size 46.6GB exceeds limit,2025-08-09T02:21:52.859360
SanctumAI/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama-3.1-8b-instruct.Q6_K.gguf,file_too_large,File size 6.1GB exceeds limit,2025-08-09T02:21:53.226787
mradermacher/Qwen3-Coder-30B-A3B-Instruct-i1-GGUF,Qwen3-Coder-30B-A3B-Instruct.i1-Q6_K.gguf,file_too_large,File size 23.4GB exceeds limit,2025-08-09T02:21:54.265821
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q4_1.gguf,file_too_large,File size 8.7GB exceeds limit,2025-08-09T02:21:54.273305
unsloth/Llama-3.3-70B-Instruct-GGUF,UD-Q6_K_XL/Llama-3.3-70B-Instruct-UD-Q6_K_XL-00002-of-00002.gguf,file_too_large,File size 10.4GB exceeds limit,2025-08-09T02:21:54.428424
SanctumAI/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama-3.1-8b-instruct.Q8_0.gguf,file_too_large,File size 8.0GB exceeds limit,2025-08-09T02:21:54.789707
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q4_K_M.gguf,file_too_large,File size 8.4GB exceeds limit,2025-08-09T02:21:55.810221
unsloth/Llama-3.3-70B-Instruct-GGUF,UD-Q8_K_XL/Llama-3.3-70B-Instruct-UD-Q8_K_XL-00001-of-00002.gguf,file_too_large,File size 46.5GB exceeds limit,2025-08-09T02:21:55.990290
SanctumAI/Meta-Llama-3.1-8B-Instruct-GGUF,meta-llama-3.1-8b-instruct.f16.gguf,file_too_large,File size 15.0GB exceeds limit,2025-08-09T02:21:56.353197
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q4_K_S.gguf,file_too_large,File size 8.0GB exceeds limit,2025-08-09T02:21:57.452773
unsloth/Llama-3.3-70B-Instruct-GGUF,UD-Q8_K_XL/Llama-3.3-70B-Instruct-UD-Q8_K_XL-00002-of-00002.gguf,file_too_large,File size 29.2GB exceeds limit,2025-08-09T02:21:57.928362
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q5_K_M.gguf,file_too_large,File size 9.8GB exceeds limit,2025-08-09T02:21:59.019768
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q5_K_S.gguf,file_too_large,File size 9.6GB exceeds limit,2025-08-09T02:22:00.559632
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q6_K.gguf,file_too_large,File size 11.3GB exceeds limit,2025-08-09T02:22:02.158415
unsloth/Qwen3-14B-GGUF,Qwen3-14B-Q8_0.gguf,file_too_large,File size 14.6GB exceeds limit,2025-08-09T02:22:03.697907
unsloth/Qwen3-14B-GGUF,Qwen3-14B-UD-IQ2_M.gguf,file_too_large,File size 5.1GB exceeds limit,2025-08-09T02:22:08.388473
unsloth/Qwen3-14B-GGUF,Qwen3-14B-UD-IQ3_XXS.gguf,file_too_large,File size 5.6GB exceeds limit,2025-08-09T02:22:11.515659
unsloth/Qwen3-14B-GGUF,Qwen3-14B-UD-Q2_K_XL.gguf,file_too_large,File size 5.7GB exceeds limit,2025-08-09T02:22:13.049929
unsloth/Qwen3-14B-GGUF,Qwen3-14B-UD-Q3_K_XL.gguf,file_too_large,File size 7.1GB exceeds limit,2025-08-09T02:22:14.616505
unsloth/Qwen3-14B-GGUF,Qwen3-14B-UD-Q4_K_XL.gguf,file_too_large,File size 8.5GB exceeds limit,2025-08-09T02:22:17.856791
unsloth/Qwen3-14B-GGUF,Qwen3-14B-UD-Q5_K_XL.gguf,file_too_large,File size 9.8GB exceeds limit,2025-08-09T02:22:19.429781
openbmb/MiniCPM-2B-sft-bf16,pytorch_model.bin,file_too_large,File size 5.1GB exceeds limit,2025-08-09T02:22:19.985042
unsloth/Qwen3-14B-GGUF,Qwen3-14B-UD-Q6_K_XL.gguf,file_too_large,File size 12.4GB exceeds limit,2025-08-09T02:22:20.964284
unsloth/Qwen3-14B-GGUF,Qwen3-14B-UD-Q8_K_XL.gguf,file_too_large,File size 17.5GB exceeds limit,2025-08-09T02:22:22.501507
internlm/internlm2-20b,pytorch_model-00001-of-00004.bin,file_too_large,File size 9.2GB exceeds limit,2025-08-09T02:22:23.152522
internlm/internlm2-20b,pytorch_model-00002-of-00004.bin,file_too_large,File size 9.3GB exceeds limit,2025-08-09T02:22:24.688866
internlm/internlm2-20b,pytorch_model-00003-of-00004.bin,file_too_large,File size 9.3GB exceeds limit,2025-08-09T02:22:26.230490
internlm/internlm2-20b,pytorch_model-00004-of-00004.bin,file_too_large,File size 9.2GB exceeds limit,2025-08-09T02:22:27.776868
bartowski/Ministral-8B-Instruct-2410-GGUF,Ministral-8B-Instruct-2410-Q5_K_L.gguf,file_too_large,File size 5.6GB exceeds limit,2025-08-09T02:22:40.316818
bartowski/Ministral-8B-Instruct-2410-GGUF,Ministral-8B-Instruct-2410-Q5_K_M.gguf,file_too_large,File size 5.3GB exceeds limit,2025-08-09T02:22:41.888385
bartowski/Ministral-8B-Instruct-2410-GGUF,Ministral-8B-Instruct-2410-Q5_K_S.gguf,file_too_large,File size 5.2GB exceeds limit,2025-08-09T02:22:43.431824
bartowski/Ministral-8B-Instruct-2410-GGUF,Ministral-8B-Instruct-2410-Q6_K.gguf,file_too_large,File size 6.1GB exceeds limit,2025-08-09T02:22:44.967611
bartowski/Ministral-8B-Instruct-2410-GGUF,Ministral-8B-Instruct-2410-Q6_K_L.gguf,file_too_large,File size 6.4GB exceeds limit,2025-08-09T02:22:46.508867
bartowski/Ministral-8B-Instruct-2410-GGUF,Ministral-8B-Instruct-2410-Q8_0.gguf,file_too_large,File size 7.9GB exceeds limit,2025-08-09T02:22:49.732383
bartowski/Ministral-8B-Instruct-2410-GGUF,Ministral-8B-Instruct-2410-f16.gguf,file_too_large,File size 14.9GB exceeds limit,2025-08-09T02:22:51.275651
ValueFX9507/Tifa-Deepsex-14b-CoT-Q8,Tifa-Deepsex-14b-CoT-Chat-Q8.gguf,file_too_large,File size 14.6GB exceeds limit,2025-08-09T02:22:51.946314
ValueFX9507/Tifa-Deepsex-14b-CoT-Q8,Tifa-Deepsex-14b-CoT-Crazy-Q8.gguf,file_too_large,File size 14.6GB exceeds limit,2025-08-09T02:22:53.491999
ValueFX9507/Tifa-Deepsex-14b-CoT-Q8,Tifa-Deepsex-14b-CoT-Q8.gguf,file_too_large,File size 14.6GB exceeds limit,2025-08-09T02:22:55.031583
Qwen/QwQ-32B-GGUF,qwq-32b-q4_k_m.gguf,file_too_large,File size 18.5GB exceeds limit,2025-08-09T02:22:57.322860
Qwen/QwQ-32B-GGUF,qwq-32b-q5_0.gguf,file_too_large,File size 21.1GB exceeds limit,2025-08-09T02:22:58.872370
Qwen/QwQ-32B-GGUF,qwq-32b-q5_k_m.gguf,file_too_large,File size 21.7GB exceeds limit,2025-08-09T02:23:00.404502
Qwen/QwQ-32B-GGUF,qwq-32b-q6_k.gguf,file_too_large,File size 25.0GB exceeds limit,2025-08-09T02:23:02.028911
Qwen/QwQ-32B-GGUF,qwq-32b-q8_0.gguf,file_too_large,File size 32.4GB exceeds limit,2025-08-09T02:23:03.570509
AI-Sweden-Models/gpt-sw3-6.7b-v2,model-00001-of-00003.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T02:23:14.671414
AI-Sweden-Models/gpt-sw3-6.7b-v2,model-00002-of-00003.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T02:23:16.229849
AI-Sweden-Models/gpt-sw3-6.7b-v2,model-00003-of-00003.safetensors,file_too_large,File size 7.5GB exceeds limit,2025-08-09T02:23:17.787290
AI-Sweden-Models/gpt-sw3-6.7b-v2,pytorch_model-00001-of-00003.bin,file_too_large,File size 9.3GB exceeds limit,2025-08-09T02:23:21.082706
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-IQ2_M.gguf,file_too_large,File size 7.6GB exceeds limit,2025-08-09T02:23:21.893787
AI-Sweden-Models/gpt-sw3-6.7b-v2,pytorch_model-00002-of-00003.bin,file_too_large,File size 9.3GB exceeds limit,2025-08-09T02:23:22.646003
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-IQ2_S.gguf,file_too_large,File size 7.0GB exceeds limit,2025-08-09T02:23:23.460452
AI-Sweden-Models/gpt-sw3-6.7b-v2,pytorch_model-00003-of-00003.bin,file_too_large,File size 7.5GB exceeds limit,2025-08-09T02:23:24.212925
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-IQ2_XS.gguf,file_too_large,File size 6.7GB exceeds limit,2025-08-09T02:23:25.027865
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-IQ3_M.gguf,file_too_large,File size 9.9GB exceeds limit,2025-08-09T02:23:26.584878
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-IQ3_XS.gguf,file_too_large,File size 9.2GB exceeds limit,2025-08-09T02:23:28.143416
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-IQ3_XXS.gguf,file_too_large,File size 8.6GB exceeds limit,2025-08-09T02:23:29.708522
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-IQ4_NL.gguf,file_too_large,File size 12.5GB exceeds limit,2025-08-09T02:23:31.272942
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-IQ4_XS.gguf,file_too_large,File size 11.9GB exceeds limit,2025-08-09T02:23:32.842382
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-Q2_K.gguf,file_too_large,File size 8.3GB exceeds limit,2025-08-09T02:23:34.417383
bartowski/PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-GGUF,PocketDoc_Dans-PersonalityEngine-V1.2.0-24b-Q2_K_L.gguf,file_too_large,File size 8.9GB exceeds limit,2025-08-09T02:23:35.976150
